cd_procedimento,termo,categoria,tot_qt,tot_vl,mean_vl
71590765,COMPONENTE ACETABULAR NAO CIMENTADO - 347.A.54 - CENTURY II MODULAR,60 a 69,1,2415,2415
71590765,COMPONENTE ACETABULAR NAO CIMENTADO - 347.A.54 - CENTURY II MODULAR,70 a 79,4,5354.66,1338.66
71590765,COMPONENTE ACETABULAR NAO CIMENTADO - 347.A.54 - CENTURY II MODULAR,80 ou mais,4,5435.56,1358.89
71590765,COMPONENTE ACETABULAR NAO CIMENTADO - 347.A.54 - CENTURY II MODULAR,Não identificado,1,800,800
71590773,COMPONENTE ACETABULAR NAO CIMENTADO - 347.A.56 - CENTURY II MODULAR,60 a 69,1,1027.28,1027.28
71590773,COMPONENTE ACETABULAR NAO CIMENTADO - 347.A.56 - CENTURY II MODULAR,70 a 79,1,1690.5,1690.5
71590781,COMPONENTE ACETABULAR NAO CIMENTADO - 347.A.58 - CENTURY II MODULAR,60 a 69,1,800,800
71590790,COMPONENTE ACETABULAR NAO CIMENTADO - 347.A.60 - CENTURY II MODULAR,30 a 39,1,1064.66,1064.66
71590790,COMPONENTE ACETABULAR NAO CIMENTADO - 347.A.60 - CENTURY II MODULAR,80 ou mais,1,1027.28,1027.28
71590854,COMPONENTE ACETABULAR NAO CIMENTADO - 355.44 - A-LOCK MODULAR,50 a 59,1,899.16,899.16
71590854,COMPONENTE ACETABULAR NAO CIMENTADO - 355.44 - A-LOCK MODULAR,70 a 79,1,899.16,899.16
71590862,COMPONENTE ACETABULAR NAO CIMENTADO - 355.46 - A-LOCK MODULAR,60 a 69,3,2046.74,682.25
71590862,COMPONENTE ACETABULAR NAO CIMENTADO - 355.46 - A-LOCK MODULAR,80 ou mais,1,613.35,613.35
71590870,COMPONENTE ACETABULAR NAO CIMENTADO - 355.48 - A-LOCK MODULAR,50 a 59,2,5490.37,2745.19
71590870,COMPONENTE ACETABULAR NAO CIMENTADO - 355.48 - A-LOCK MODULAR,60 a 69,1,808.12,808.12
71590870,COMPONENTE ACETABULAR NAO CIMENTADO - 355.48 - A-LOCK MODULAR,70 a 79,3,1981.28,660.43
71590897,COMPONENTE ACETABULAR NAO CIMENTADO - 355.52 - A-LOCK MODULAR,70 a 79,1,899.16,899.16
71590897,COMPONENTE ACETABULAR NAO CIMENTADO - 355.52 - A-LOCK MODULAR,80 ou mais,2,1673.65,836.82
71590900,COMPONENTE ACETABULAR NAO CIMENTADO - 355.54 - A-LOCK MODULAR,70 a 79,1,613.35,613.35
71590943,COMPONENTE ACETABULAR NAO CIMENTADO - 355.62 - A-LOCK MODULAR,60 a 69,1,808.12,808.12
71639314,COMPONENTE ACETABULAR DE POLIETILENO PARA PROTESE DE QUADRIL DEPUY - 965328040 - ELITE PLUS* OGEE,80 ou mais,1,1995,1995
71639373,HASTE FEMORAL MODULAR CIMENTADA - MULLER PRIMÁRIA  1225.H.75,60 a 69,1,1250,1250
71639373,HASTE FEMORAL MODULAR CIMENTADA - MULLER PRIMÁRIA  1225.H.75,70 a 79,3,3797.39,1265.8
71639373,HASTE FEMORAL MODULAR CIMENTADA - MULLER PRIMÁRIA  1225.H.75,80 ou mais,2,2058.4,1029.2
71639381,HASTE FEMORAL MODULAR CIMENTADA - MULLER PRIMÁRIA  1225.H.100,80 ou mais,4,4628.9,1157.22
71639403,HASTE FEMORAL MODULAR CIMENTADA - MULLER PRIMÁRIA  1225.H.150,80 ou mais,1,1008,1008
71639438,HASTE FEMORAL MODULAR CIMENTADA - ALPHA PRIMÁRIA  131.0,70 a 79,3,2835.78,945.26
71639438,HASTE FEMORAL MODULAR CIMENTADA - ALPHA PRIMÁRIA  131.0,80 ou mais,8,9968.94,1246.12
71639454,HASTE FEMORAL MODULAR CIMENTADA - ALPHA PRIMÁRIA  131.05,60 a 69,1,1232.5,1232.5
71639454,HASTE FEMORAL MODULAR CIMENTADA - ALPHA PRIMÁRIA  131.05,70 a 79,2,2141.02,1070.51
71639454,HASTE FEMORAL MODULAR CIMENTADA - ALPHA PRIMÁRIA  131.05,80 ou mais,3,3174.63,1058.21
71639462,HASTE FEMORAL MODULAR CIMENTADA - ALPHA PRIMÁRIA  131.05.42,80 ou mais,1,1786.25,1786.25
71639470,HASTE FEMORAL MODULAR CIMENTADA - ALPHA PRIMÁRIA  131.1,50 a 59,1,1208.4,1208.4
71639470,HASTE FEMORAL MODULAR CIMENTADA - ALPHA PRIMÁRIA  131.1,60 a 69,2,3651.75,1825.88
71639470,HASTE FEMORAL MODULAR CIMENTADA - ALPHA PRIMÁRIA  131.1,70 a 79,2,4536.85,2268.43
71639470,HASTE FEMORAL MODULAR CIMENTADA - ALPHA PRIMÁRIA  131.1,80 ou mais,4,6098.02,1524.51
71639497,HASTE FEMORAL MODULAR CIMENTADA - ALPHA PRIMÁRIA  131.2,50 a 59,1,1294.13,1294.13
71639497,HASTE FEMORAL MODULAR CIMENTADA - ALPHA PRIMÁRIA  131.2,70 a 79,1,1251.4,1251.4
71639497,HASTE FEMORAL MODULAR CIMENTADA - ALPHA PRIMÁRIA  131.2,80 ou mais,3,5323.9,1774.63
71639500,HASTE FEMORAL MODULAR CIMENTADA - ALPHA PRIMÁRIA  131.2.42,70 a 79,1,984.67,984.67
71639519,HASTE FEMORAL MODULAR CIMENTADA - ALPHA PRIMÁRIA  1.1.3,50 a 59,1,1294.13,1294.13
71639519,HASTE FEMORAL MODULAR CIMENTADA - ALPHA PRIMÁRIA  1.1.3,60 a 69,1,1294.13,1294.13
71639519,HASTE FEMORAL MODULAR CIMENTADA - ALPHA PRIMÁRIA  1.1.3,80 ou mais,1,1232.5,1232.5
71639527,HASTE FEMORAL MODULAR CIMENTADA - ALPHA PRIMÁRIA  1.1.3.42,30 a 39,1,3097.25,3097.25
71639527,HASTE FEMORAL MODULAR CIMENTADA - ALPHA PRIMÁRIA  1.1.3.42,50 a 59,4,12389,3097.25
71639527,HASTE FEMORAL MODULAR CIMENTADA - ALPHA PRIMÁRIA  1.1.3.42,60 a 69,8,24778,3097.25
71639527,HASTE FEMORAL MODULAR CIMENTADA - ALPHA PRIMÁRIA  1.1.3.42,70 a 79,19,60600.5,3189.5
71639527,HASTE FEMORAL MODULAR CIMENTADA - ALPHA PRIMÁRIA  1.1.3.42,80 ou mais,9,28908.24,3212.03
71639632,"NUCLEO ACETABULAR NAO CIMENTADO - 102.PD.34.22 Ø34,0 - CO-10 MODULAR DISPLÁSICO",50 a 59,1,924,924
71639632,"NUCLEO ACETABULAR NAO CIMENTADO - 102.PD.34.22 Ø34,0 - CO-10 MODULAR DISPLÁSICO",70 a 79,2,1663.42,831.71
71640096,"NUCLEO ACETABULAR NAO CIMENTADO - 143.36.22 Ø36,0 - CENTURY MODULAR",70 a 79,1,372.78,372.78
71640096,"NUCLEO ACETABULAR NAO CIMENTADO - 143.36.22 Ø36,0 - CENTURY MODULAR",80 ou mais,2,745.56,372.78
71640258,"NUCLEO ACETABULAR NAO CIMENTADO - 143.A.52.28 Ø52,0 - MR-11 II MODULAR/ CENTURY II MODULAR/ A-LOCK MODULAR NORMAL",70 a 79,1,1725,1725
71640266,"NUCLEO ACETABULAR NAO CIMENTADO - 143.A.52.32 Ø52,0 - MR-11 II MODULAR/ CENTURY II MODULAR/ A-LOCK MODULAR NORMAL",80 ou mais,1,1725,1725
71640436,"NUCLEO ACETABULAR NAO CIMENTADO - 143.B.40.22 Ø40,0 - MR-11 II MODULAR/ CENTURY II MODULAR/ A-LOCK MODULAR DISPLÁSICO",50 a 59,1,326.29,326.29
71640452,"NUCLEO ACETABULAR NAO CIMENTADO - 143.B.48.28 Ø48,0 - MR-11 II MODULAR/ CENTURY II MODULAR/ A-LOCK MODULAR DISPLÁSICO",30 a 39,1,487.34,487.34
71640452,"NUCLEO ACETABULAR NAO CIMENTADO - 143.B.48.28 Ø48,0 - MR-11 II MODULAR/ CENTURY II MODULAR/ A-LOCK MODULAR DISPLÁSICO",80 ou mais,1,1015.45,1015.45
71640460,"NUCLEO ACETABULAR NAO CIMENTADO - 143.B.52.26 Ø52,0 - MR-11 II MODULAR/ CENTURY II MODULAR/ A-LOCK MODULAR DISPLÁSICO",50 a 59,1,2000,2000
71640460,"NUCLEO ACETABULAR NAO CIMENTADO - 143.B.52.26 Ø52,0 - MR-11 II MODULAR/ CENTURY II MODULAR/ A-LOCK MODULAR DISPLÁSICO",60 a 69,1,777,777
71640460,"NUCLEO ACETABULAR NAO CIMENTADO - 143.B.52.26 Ø52,0 - MR-11 II MODULAR/ CENTURY II MODULAR/ A-LOCK MODULAR DISPLÁSICO",Não identificado,1,372.78,372.78
71640479,"NUCLEO ACETABULAR NAO CIMENTADO - 143.B.52.32 Ø52,0 - MR-11 II MODULAR/ CENTURY II MODULAR/ A-LOCK MODULAR DISPLÁSICO",60 a 69,2,1156.8,578.4
71640479,"NUCLEO ACETABULAR NAO CIMENTADO - 143.B.52.32 Ø52,0 - MR-11 II MODULAR/ CENTURY II MODULAR/ A-LOCK MODULAR DISPLÁSICO",70 a 79,1,372.78,372.78
71640479,"NUCLEO ACETABULAR NAO CIMENTADO - 143.B.52.32 Ø52,0 - MR-11 II MODULAR/ CENTURY II MODULAR/ A-LOCK MODULAR DISPLÁSICO",80 ou mais,2,745.56,372.78
71640622,"NUCLEO ACETABULAR NAO CIMENTADO - 144.A.40.22 Ø40,0 - MR-11 II MODULAR / CENTURY II MODULAR / A-LOCK MODULAR – CROSSLINKED",40 a 49,1,2000,2000
71640673,"NUCLEO ACETABULAR NAO CIMENTADO - 144.A.48.28 Ø48,0 - MR-11 II MODULAR / CENTURY II MODULAR / A-LOCK MODULAR – CROSSLINKED",60 a 69,2,1760,880
71640673,"NUCLEO ACETABULAR NAO CIMENTADO - 144.A.48.28 Ø48,0 - MR-11 II MODULAR / CENTURY II MODULAR / A-LOCK MODULAR – CROSSLINKED",70 a 79,1,880,880
71640673,"NUCLEO ACETABULAR NAO CIMENTADO - 144.A.48.28 Ø48,0 - MR-11 II MODULAR / CENTURY II MODULAR / A-LOCK MODULAR – CROSSLINKED",80 ou mais,1,880,880
71640703,"NUCLEO ACETABULAR NAO CIMENTADO - 144.A.52.32 Ø52,0 - MR-11 II MODULAR / CENTURY II MODULAR / A-LOCK MODULAR – CROSSLINKED",60 a 69,2,4300,2150
71640762,"NUCLEO ACETABULAR NAO CIMENTADO - 144.A.60.28 Ø60,0 - MR-11 II MODULAR / CENTURY II MODULAR / A-LOCK MODULAR – CROSSLINKED",50 a 59,1,924,924
71640762,"NUCLEO ACETABULAR NAO CIMENTADO - 144.A.60.28 Ø60,0 - MR-11 II MODULAR / CENTURY II MODULAR / A-LOCK MODULAR – CROSSLINKED",60 a 69,1,924,924
71640886,"NUCLEO ACETABULAR NAO CIMENTADO - 144.B.44.22 Ø44,0 - MR-11 II MODULAR / CENTURY II MODULAR / A-LOCK MODULAR DISPLÁSICO",60 a 69,2,2335.98,1167.99
71640924,"NUCLEO ACETABULAR NAO CIMENTADO - 144.B.48.28 Ø48,0 - MR-11 II MODULAR / CENTURY II MODULAR / A-LOCK MODULAR DISPLÁSICO",70 a 79,2,4216.4,2108.2
71640940,"NUCLEO ACETABULAR NAO CIMENTADO - 144.B.52.28 Ø52,0 - MR-11 II MODULAR / CENTURY II MODULAR / A-LOCK MODULAR DISPLÁSICO",60 a 69,1,326.29,326.29
71640940,"NUCLEO ACETABULAR NAO CIMENTADO - 144.B.52.28 Ø52,0 - MR-11 II MODULAR / CENTURY II MODULAR / A-LOCK MODULAR DISPLÁSICO",70 a 79,1,880,880
71640959,"NUCLEO ACETABULAR NAO CIMENTADO - 144.B.52.32 Ø52,0 - MR-11 II MODULAR / CENTURY II MODULAR / A-LOCK MODULAR DISPLÁSICO",70 a 79,4,9018.94,2254.73
71640983,"NUCLEO ACETABULAR NAO CIMENTADO - 144.B.56.32 Ø56,0 - MR-11 II MODULAR / CENTURY II MODULAR / A-LOCK MODULAR DISPLÁSICO",70 a 79,1,2625,2625
71641025,"NUCLEO ACETABULAR NAO CIMENTADO - 144.B.60.32 Ø60,0 - MR-11 II MODULAR / CENTURY II MODULAR / A-LOCK MODULAR DISPLÁSICO",80 ou mais,1,2000,2000
71648500,FAMÍLIA  DE CUPULA ACETABULAR DEPUY,30 a 39,2,1300,650
71648518,FAMÍLIA  DE CUPULA ACETABULAR DEPUY - APEX ELIMINADOR DE FURO: 124603000,30 a 39,1,414,414
71648518,FAMÍLIA  DE CUPULA ACETABULAR DEPUY - APEX ELIMINADOR DE FURO: 124603000,80 ou mais,3,3381.58,1127.19
71648534,FAMÍLIA  DE CUPULA ACETABULAR DEPUY - CÚPULA DE PERFIL PROFUNDO DPX: 121707056,30 a 39,1,3770,3770
71648658,FAMÍLIA  DE CUPULA ACETABULAR DEPUY - CÚPULA DE PERFIL PROFUNDO DPX: 121707080,Não identificado,1,2914.38,2914.38
71648755,FAMÍLIA  DE CUPULA ACETABULAR DEPUY - CÚPULA ACETABULAR PINNACLE BANTAM: 121720046,40 a 49,1,2415,2415
71648755,FAMÍLIA  DE CUPULA ACETABULAR DEPUY - CÚPULA ACETABULAR PINNACLE BANTAM: 121720046,50 a 59,1,2600,2600
71648755,FAMÍLIA  DE CUPULA ACETABULAR DEPUY - CÚPULA ACETABULAR PINNACLE BANTAM: 121720046,80 ou mais,2,6187.65,3093.82
71648950,FAMÍLIA  DE CUPULA ACETABULAR DEPUY - CÚPULA ACETABULAR PINNACLE SECTOR: 121702058,30 a 39,1,2400,2400
71649000,FAMÍLIA  DE CUPULA ACETABULAR DEPUY - PARAFUSO PERIFÉRICO: 125725000,40 a 49,3,1308.06,436.02
71649581,FAMÍLIA  DE CUPULA ACETABULAR DEPUY - CÚPULA ACETABULAR PINNACLE MULTI FUROS II: 121720048,70 a 79,1,2047.92,2047.92
71660445,BASE METALICA TIBIAL,70 a 79,2,3000.01,1500.01
71660577,BASE METALICA TIBIAL - BASE METÁLICA TIBIAL PAR PRIMÁRIA / REVISÃO: 6041-000-00C,50 a 59,2,2500,1250
71661670,COMPONENTE FEMORAL PARA PROTESE DE QUADRIL NAO CIMENTANTA SOLUTION,70 a 79,2,18018.96,9009.48
71661670,COMPONENTE FEMORAL PARA PROTESE DE QUADRIL NAO CIMENTANTA SOLUTION,80 ou mais,2,18018.96,9009.48
71663070,"ACETABULO DE TITANIO POROSO IOL - 41950000150 PARAFUSO ESPONJOSO DE TITÂNIO 6,5 X 15 MM",60 a 69,1,75,75
71663304,ACETÁBULO BIPOLAR - IOL - 41050022403,80 ou mais,1,900,900
71663339,ACETÁBULO BIPOLAR - IOL - 41050022432,80 ou mais,3,8418.4,2806.13
71663355,ACETÁBULO BIPOLAR - IOL - 41050028457,80 ou mais,3,2744.06,914.69
71663371,ACETÁBULO BIPOLAR - IOL - 41050028473,70 a 79,1,7830,7830
71663371,ACETÁBULO BIPOLAR - IOL - 41050028473,80 ou mais,4,4679.23,1169.81
71663398,ACETÁBULO BIPOLAR - IOL - 41050028490,80 ou mais,1,905,905
71663436,ACETÁBULO BIPOLAR - IOL - 41050028538,80 ou mais,1,995,995
71663460,"HASTE IOL 30 - 41150000602 - HASTE IOL 30 CONE 12/14 6,0 MM",80 ou mais,2,1470,735
71668799,CABECA FEMORAL BAUMER,50 a 59,3,10500,3500
71681060,HASTE FEMORAL NAO CIMENTADA SUMMIT,80 ou mais,1,4472.88,4472.88
71697110,COMPONENTE FEMURAL IMPOL,60 a 69,4,18526.81,4631.7
71697110,COMPONENTE FEMURAL IMPOL,70 a 79,5,9094.73,1818.95
71697110,COMPONENTE FEMURAL IMPOL,80 ou mais,1,4662.59,4662.59
71697128,COMPONENTE FEMURAL IMPOL - FEMORAL MAXIMUM ESTABILIZADO POSTERIOR,80 ou mais,1,10941.1,10941.1
71697136,COMPONENTE FEMURAL IMPOL - FEMORAL PAR ESTABILIZADO POSTERIOR,50 a 59,2,2690,1345
71697810,INSERTO TIBIAL - IMPOL - 6040-0EP-C08 PASTILHA ESTABILIZADO POSTERIOR PAR C 8 MM,50 a 59,2,3100,1550
71697810,INSERTO TIBIAL - IMPOL - 6040-0EP-C08 PASTILHA ESTABILIZADO POSTERIOR PAR C 8 MM,60 a 69,1,2294.16,2294.16
71697896,INSERTO TIBIAL - IMPOL - 6040-0EP-D10 PASTILHA ESTABILIZADO POSTERIOR PAR D 10 MM,50 a 59,1,518.18,518.18
71697896,INSERTO TIBIAL - IMPOL - 6040-0EP-D10 PASTILHA ESTABILIZADO POSTERIOR PAR D 10 MM,60 a 69,3,1554.54,518.18
71697896,INSERTO TIBIAL - IMPOL - 6040-0EP-D10 PASTILHA ESTABILIZADO POSTERIOR PAR D 10 MM,70 a 79,1,518.18,518.18
71697896,INSERTO TIBIAL - IMPOL - 6040-0EP-D10 PASTILHA ESTABILIZADO POSTERIOR PAR D 10 MM,80 ou mais,1,518.18,518.18
71698108,HASTE FEMORAL MODULAR NÃO CIMENTADA - 0891-000-0-1 HASTE NC RF1 Nº-1 (11-13),80 ou mais,1,3049.2,3049.2
71698477,HASTE FEMORAL MODULAR NÃO CIMENTADA - 1892-REV-003 HASTE NC RF2 Nº 3 (12-14),80 ou mais,1,2400,2400
71698620,HASTE FEMORAL MODULAR NÃO CIMENTADA - 1413-000-050 HASTE CONFIX NC 5.0MM (12-14) 100%,70 a 79,1,2774.05,2774.05
71698620,HASTE FEMORAL MODULAR NÃO CIMENTADA - 1413-000-050 HASTE CONFIX NC 5.0MM (12-14) 100%,80 ou mais,1,2694.64,2694.64
71698647,HASTE FEMORAL MODULAR NÃO CIMENTADA - 1413-000-075 HASTE CONFIX NC 7.5MM (12-14) 100%,70 a 79,1,2694.64,2694.64
71698655,HASTE FEMORAL MODULAR NÃO CIMENTADA - 1413-000-087 HASTE CONFIX NC 8.75MM (12-14) 100%,80 ou mais,2,5573.84,2786.92
71698663,HASTE FEMORAL MODULAR NÃO CIMENTADA - 1413-000-100 HASTE CONFIX NC 10.0MM (12-14) 100%,70 a 79,1,2496.64,2496.64
71698663,HASTE FEMORAL MODULAR NÃO CIMENTADA - 1413-000-100 HASTE CONFIX NC 10.0MM (12-14) 100%,80 ou mais,1,2496.64,2496.64
71698671,HASTE FEMORAL MODULAR NÃO CIMENTADA - 1413-000-112 HASTE CONFIX NC 11.25MM (12-14) 100%,80 ou mais,1,2952,2952
71698779,HASTE FEMORAL MODULAR NÃO CIMENTADA - 1414-000-100 HASTE CONFIX NC 10.0MM (12-14) 50%,80 ou mais,1,2904,2904
71698795,HASTE FEMORAL MODULAR NÃO CIMENTADA - 1414-000-125 HASTE CONFIX NC 12.5MM (12-14) 50%,50 a 59,1,2991,2991
71698990,HASTE FEMORAL MODULAR NÃO CIMENTADA - 1416-000-100 HASTE CONFIX NC,50 a 59,1,2774.05,2774.05
71711732,HASTE IOL EXETER,60 a 69,1,182,182
71711740,"HASTE IOL EXETER - 41160035515 - HASTE IOL EXETER 1-35,5 CONE CONVENCIONAL",80 ou mais,1,2028.53,2028.53
71711775,"HASTE IOL EXETER - 41160037530 - HASTE IOL EXETER 3-37,5 CONE CONVENCIONAL",80 ou mais,1,2730,2730
71711783,HASTE IOL EXETER - 41160044013- HASTE IOL EXETER 1-44 CONE CONVENCIONAL,80 ou mais,1,5320,5320
71711821,HASTE IOL EXETER - 41901000033 CENTRALIZADOR DISTAL 3 PONTAS,40 a 49,2,600,300
71711821,HASTE IOL EXETER - 41901000033 CENTRALIZADOR DISTAL 3 PONTAS,80 ou mais,2,734.48,367.24
71711864,HASTE IOL EXETER - 41911000221 BLOQUEADOR DE CIMENTO GRANDE,80 ou mais,1,85,85
71711902,"HASTE DE MULLER -IOL - 41130001008 – HASTE MULLER INT 10,0 12/14",80 ou mais,1,1058.4,1058.4
71711929,"HASTE DE MULLER -IOL - 41130001504 – HASTE MULLER INT 15,0 12/14",80 ou mais,2,2170.6,1085.3
71711937,"HASTE DE MULLER -IOL - 41110000502 – HASTE MULLER INT 5,0 CONVENCIONAL",80 ou mais,1,1125.5,1125.5
71711945,"HASTE DE MULLER -IOL - 41110000758 – HASTE MULLER INT 7,5 CONVENCIONAL",80 ou mais,1,1800,1800
71755403,CABECA FEMORAL MODULAR-AÇO INOXIDÁVEL,80 ou mais,1,759,759
71755420,CABECA FEMORAL MODULAR-AÇO INOXIDÁVEL - 1234.S.32.X - COLO CURTO (“SHORT”),80 ou mais,1,1380,1380
71755438,CABECA FEMORAL MODULAR-AÇO INOXIDÁVEL - 1234.M.26.X - COLO MÉDIO (“MEDIUM”),60 a 69,1,999,999
71755446,CABECA FEMORAL MODULAR-AÇO INOXIDÁVEL - 1234.M.32.X - COLO MÉDIO (“MEDIUM”),50 a 59,1,358.05,358.05
71755446,CABECA FEMORAL MODULAR-AÇO INOXIDÁVEL - 1234.M.32.X - COLO MÉDIO (“MEDIUM”),70 a 79,3,1381.11,460.37
71755446,CABECA FEMORAL MODULAR-AÇO INOXIDÁVEL - 1234.M.32.X - COLO MÉDIO (“MEDIUM”),80 ou mais,2,948.2,474.1
71755454,CABECA FEMORAL MODULAR-AÇO INOXIDÁVEL - 1234.L.26.X - COLO LONGO (“LONG”),60 a 69,1,341,341
71755462,CABECA FEMORAL MODULAR-AÇO INOXIDÁVEL - 1234.L.32.X - COLO LONGO (“LONG”),50 a 59,1,452.6,452.6
71755462,CABECA FEMORAL MODULAR-AÇO INOXIDÁVEL - 1234.L.32.X - COLO LONGO (“LONG”),60 a 69,1,659.09,659.09
71755462,CABECA FEMORAL MODULAR-AÇO INOXIDÁVEL - 1234.L.32.X - COLO LONGO (“LONG”),80 ou mais,1,463.48,463.48
71755470,CABECA FEMORAL MODULAR-AÇO INOXIDÁVEL - 1234.XL.26.X - COLO EXTRALONGO (“EXTRA-LONG”),60 a 69,1,472.65,472.65
71755489,CABECA FEMORAL MODULAR-AÇO INOXIDÁVEL - 1234.XL.32.X - COLO EXTRALONGO (“EXTRA-LONG”),60 a 69,1,431.05,431.05
71755489,CABECA FEMORAL MODULAR-AÇO INOXIDÁVEL - 1234.XL.32.X - COLO EXTRALONGO (“EXTRA-LONG”),70 a 79,2,894.52,447.26
71755489,CABECA FEMORAL MODULAR-AÇO INOXIDÁVEL - 1234.XL.32.X - COLO EXTRALONGO (“EXTRA-LONG”),80 ou mais,1,472.65,472.65
71765433,CABEÇA FEMORAL MODULAR EM EUROCONE - METÁLICA - 163.M.22.X.EC,80 ou mais,1,1298.85,1298.85
71765450,CABEÇA FEMORAL MODULAR EM EUROCONE - METÁLICA - 163.M.28.X.EC,70 a 79,1,674.67,674.67
71765450,CABEÇA FEMORAL MODULAR EM EUROCONE - METÁLICA - 163.M.28.X.EC,80 ou mais,1,1298.85,1298.85
71765522,CABEÇA FEMORAL MODULAR EM EUROCONE - METÁLICA - 163.L.36.X.EC,80 ou mais,2,1303.5,651.75
71765565,CABEÇA FEMORAL MODULAR EM EUROCONE - METÁLICA - 163.XL.36.X.EC,70 a 79,1,945.45,945.45
71765603,HASTE FEMORAL MODULAR NÃO CIMENTADA EM EUROCONE,40 a 49,1,6160,6160
71765603,HASTE FEMORAL MODULAR NÃO CIMENTADA EM EUROCONE,60 a 69,1,2600,2600
71765603,HASTE FEMORAL MODULAR NÃO CIMENTADA EM EUROCONE,80 ou mais,1,3200,3200
71765646,HASTE FEMORAL MODULAR NÃO CIMENTADA EM EUROCONE - 345.100.EC.D - OFFSET STEM LOGICAL CM EUROPLUS,60 a 69,1,3610.58,3610.58
71765719,HASTE FEMORAL MODULAR NÃO CIMENTADA EM EUROCONE - 367.90.EC.D - PRIMARY CYGNUS,70 a 79,1,2020.25,2020.25
71765719,HASTE FEMORAL MODULAR NÃO CIMENTADA EM EUROCONE - 367.90.EC.D - PRIMARY CYGNUS,80 ou mais,1,1919,1919
71765760,HASTE FEMORAL MODULAR NÃO CIMENTADA EM EUROCONE - 367.120.EC - PRIMARY CYGNUS,70 a 79,1,2993.51,2993.51
71765867,HASTE FEMORAL MODULAR NÃO CIMENTADA EM EUROCONE - 345.70.EC - PRIMARY LOGICAL CM EUROPLUS,50 a 59,1,4139.15,4139.15
71765867,HASTE FEMORAL MODULAR NÃO CIMENTADA EM EUROCONE - 345.70.EC - PRIMARY LOGICAL CM EUROPLUS,60 a 69,1,4945,4945
71765875,HASTE FEMORAL MODULAR NÃO CIMENTADA EM EUROCONE - 345.80.EC - PRIMARY LOGICAL CM EUROPLUS,60 a 69,2,8502.3,4251.15
71765875,HASTE FEMORAL MODULAR NÃO CIMENTADA EM EUROCONE - 345.80.EC - PRIMARY LOGICAL CM EUROPLUS,70 a 79,2,13165.74,6582.87
71765891,HASTE FEMORAL MODULAR NÃO CIMENTADA EM EUROCONE - 345.100.EC - PRIMARY LOGICAL CM EUROPLUS,50 a 59,1,3438.65,3438.65
71765891,HASTE FEMORAL MODULAR NÃO CIMENTADA EM EUROCONE - 345.100.EC - PRIMARY LOGICAL CM EUROPLUS,70 a 79,1,3438.65,3438.65
71765905,HASTE FEMORAL MODULAR NÃO CIMENTADA EM EUROCONE - 345.112.EC - PRIMARY LOGICAL CM EUROPLUS,30 a 39,1,4499.27,4499.27
71765905,HASTE FEMORAL MODULAR NÃO CIMENTADA EM EUROCONE - 345.112.EC - PRIMARY LOGICAL CM EUROPLUS,50 a 59,2,11170.58,5585.29
71765905,HASTE FEMORAL MODULAR NÃO CIMENTADA EM EUROCONE - 345.112.EC - PRIMARY LOGICAL CM EUROPLUS,60 a 69,1,4530.59,4530.59
71765905,HASTE FEMORAL MODULAR NÃO CIMENTADA EM EUROCONE - 345.112.EC - PRIMARY LOGICAL CM EUROPLUS,70 a 79,1,4230.43,4230.43
71765913,HASTE FEMORAL MODULAR NÃO CIMENTADA EM EUROCONE - 345.125.EC - PRIMARY LOGICAL CM EUROPLUS,50 a 59,1,3610.58,3610.58
71765930,HASTE FEMORAL MODULAR NÃO CIMENTADA EM EUROCONE - 345.150.EC - PRIMARY LOGICAL CM EUROPLUS,70 a 79,1,3610.58,3610.58
71766430,CABEÇA FEMORAL MODULAR EM EUROCONE - CERÂMICA,40 a 49,1,3740,3740
71766430,CABEÇA FEMORAL MODULAR EM EUROCONE - CERÂMICA,60 a 69,2,3500,1750
71766448,CABEÇA FEMORAL MODULAR EM EUROCONE - CERÂMICA - 359.S.28.CM - BIOLOX DELTA,60 a 69,1,2400.3,2400.3
71766448,CABEÇA FEMORAL MODULAR EM EUROCONE - CERÂMICA - 359.S.28.CM - BIOLOX DELTA,70 a 79,3,7742.64,2580.88
71766448,CABEÇA FEMORAL MODULAR EM EUROCONE - CERÂMICA - 359.S.28.CM - BIOLOX DELTA,Não identificado,1,2687.5,2687.5
71766456,CABEÇA FEMORAL MODULAR EM EUROCONE - CERÂMICA - 359.S.32.CM - BIOLOX DELTA,40 a 49,1,3000,3000
71766456,CABEÇA FEMORAL MODULAR EM EUROCONE - CERÂMICA - 359.S.32.CM - BIOLOX DELTA,50 a 59,1,2286,2286
71766456,CABEÇA FEMORAL MODULAR EM EUROCONE - CERÂMICA - 359.S.32.CM - BIOLOX DELTA,60 a 69,1,4200,4200
71766464,CABEÇA FEMORAL MODULAR EM EUROCONE - CERÂMICA - 359.S.36.CM - BIOLOX DELTA,30 a 39,1,3538.75,3538.75
71766480,CABEÇA FEMORAL MODULAR EM EUROCONE - CERÂMICA - 359.M.28.CM - BIOLOX DELTA,50 a 59,1,2400.3,2400.3
71766480,CABEÇA FEMORAL MODULAR EM EUROCONE - CERÂMICA - 359.M.28.CM - BIOLOX DELTA,60 a 69,2,6068.26,3034.13
71766480,CABEÇA FEMORAL MODULAR EM EUROCONE - CERÂMICA - 359.M.28.CM - BIOLOX DELTA,70 a 79,2,5373.83,2686.92
